"longitude","latitude","cropland_2arcmin_mean","built_mean","wc2.1_2.5m_elev_mean","tree_loss_mean","trees_mean","wildareas-v3-2009-human-footprint_mean","maximum_temperature_mean_mean","built_mean","cropland_mean","forestlandcover_mean","layer_mean","extinct_species_group","binomial_name","presence","habitat_breadth","diet_breadth","body_mass_g","body_size_mm","trophic_level","global_range_size_km2","extinct"
-98.0595638729999,24.9786470350001,0.251475244760513,0.00391669059172273,66.6946411132812,0.0306134931743145,0.0868541449308395,5.07443046569824,-913.757873535156,0.000624704349320382,0.0245615039020777,0.000608807196840644,1,"Craugastor_omoaensis","Leptodactylus_fragilis",1,"generalist","",NA,43,"",NA,0
-98.0595638729999,24.9786470350001,0.251475244760513,0.00391669059172273,66.6946411132812,0.0306134931743145,0.0868541449308395,5.07443046569824,-913.757873535156,0.000624704349320382,0.0245615039020777,0.000608807196840644,1,"Craugastor_omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
-98.0595638729999,24.9786470350001,0.251475244760513,0.00391669059172273,66.6946411132812,0.0306134931743145,0.0868541449308395,5.07443046569824,-913.757873535156,0.000624704349320382,0.0245615039020777,0.000608807196840644,1,"Craugastor_omoaensis","Rhinophrynus_dorsalis",1,"specialist","specialist",90,89,"carnivore",NA,0
-98.0595638729999,24.9786470350001,0.251475244760513,0.00391669059172273,66.6946411132812,0.0306134931743145,0.0868541449308395,5.07443046569824,-913.757873535156,0.000624704349320382,0.0245615039020777,0.000608807196840644,1,"Craugastor_omoaensis","Smilisca_baudinii",1,"generalist","",NA,90,"",NA,0
-97.0595638729999,24.9786470350001,0.00570176867768168,0.000821497931610793,4.29037284851074,0.000589684641454369,0.00640443945303559,0.300501316785812,-9223.228515625,0.000357717857696116,0.000827754498459399,0,1,"Craugastor_omoaensis","Leptodactylus_fragilis",1,"generalist","",NA,43,"",NA,0
-97.0595638729999,24.9786470350001,0.00570176867768168,0.000821497931610793,4.29037284851074,0.000589684641454369,0.00640443945303559,0.300501316785812,-9223.228515625,0.000357717857696116,0.000827754498459399,0,1,"Craugastor_omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
-97.0595638729999,24.9786470350001,0.00570176867768168,0.000821497931610793,4.29037284851074,0.000589684641454369,0.00640443945303559,0.300501316785812,-9223.228515625,0.000357717857696116,0.000827754498459399,0,1,"Craugastor_omoaensis","Rhinophrynus_dorsalis",1,"specialist","specialist",90,89,"carnivore",NA,0
-97.0595638729999,24.9786470350001,0.00570176867768168,0.000821497931610793,4.29037284851074,0.000589684641454369,0.00640443945303559,0.300501316785812,-9223.228515625,0.000357717857696116,0.000827754498459399,0,1,"Craugastor_omoaensis","Smilisca_baudinii",1,"generalist","",NA,90,"",NA,0
-108.059563873,23.9786470350001,0.00538424402475357,0.000228518561925739,5.17318153381348,8.03363000159152e-05,0.00470296991989017,0.19571952521801,-9734.0234375,0,0.00824581272900105,0.000242449663346633,1,"Craugastor_omoaensis","Hypopachus_variolosus",1,"generalist","specialist",NA,53,"carnivore",NA,0
-108.059563873,23.9786470350001,0.00538424402475357,0.000228518561925739,5.17318153381348,8.03363000159152e-05,0.00470296991989017,0.19571952521801,-9734.0234375,0,0.00824581272900105,0.000242449663346633,1,"Craugastor_omoaensis","Leptodactylus_melanonotus",1,"generalist","",NA,58,"",NA,0
-108.059563873,23.9786470350001,0.00538424402475357,0.000228518561925739,5.17318153381348,8.03363000159152e-05,0.00470296991989017,0.19571952521801,-9734.0234375,0,0.00824581272900105,0.000242449663346633,1,"Craugastor_omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
-108.059563873,23.9786470350001,0.00538424402475357,0.000228518561925739,5.17318153381348,8.03363000159152e-05,0.00470296991989017,0.19571952521801,-9734.0234375,0,0.00824581272900105,0.000242449663346633,1,"Craugastor_omoaensis","Smilisca_baudinii",1,"generalist","",NA,90,"",NA,0
-107.059563873,23.9786470350001,0.150627344846725,0.00520966108888388,168.825042724609,0.00808744039386511,0.281631201505661,3.58553743362427,-4412.88720703125,0.000207813995075412,0.208207577466965,0.103822872042656,1,"Craugastor_omoaensis","Hypopachus_variolosus",1,"generalist","specialist",NA,53,"carnivore",NA,0
-107.059563873,23.9786470350001,0.150627344846725,0.00520966108888388,168.825042724609,0.00808744039386511,0.281631201505661,3.58553743362427,-4412.88720703125,0.000207813995075412,0.208207577466965,0.103822872042656,1,"Craugastor_omoaensis","Leptodactylus_melanonotus",1,"generalist","",NA,58,"",NA,0
-107.059563873,23.9786470350001,0.150627344846725,0.00520966108888388,168.825042724609,0.00808744039386511,0.281631201505661,3.58553743362427,-4412.88720703125,0.000207813995075412,0.208207577466965,0.103822872042656,1,"Craugastor_omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
-107.059563873,23.9786470350001,0.150627344846725,0.00520966108888388,168.825042724609,0.00808744039386511,0.281631201505661,3.58553743362427,-4412.88720703125,0.000207813995075412,0.208207577466965,0.103822872042656,1,"Craugastor_omoaensis","Smilisca_baudinii",1,"generalist","",NA,90,"",NA,0
-106.059563873,23.9786470350001,0.00876948889344931,0.00112187839113176,1296.18139648438,0.0120887383818626,0.852407932281494,3.93756246566772,-48.8146629333496,3.78706772607984e-06,0.0037915026769042,0.366455614566803,1,"Craugastor_omoaensis","Hypopachus_variolosus",1,"generalist","specialist",NA,53,"carnivore",NA,0
-106.059563873,23.9786470350001,0.00876948889344931,0.00112187839113176,1296.18139648438,0.0120887383818626,0.852407932281494,3.93756246566772,-48.8146629333496,3.78706772607984e-06,0.0037915026769042,0.366455614566803,1,"Craugastor_omoaensis","Leptodactylus_melanonotus",1,"generalist","",NA,58,"",NA,0
-106.059563873,23.9786470350001,0.00876948889344931,0.00112187839113176,1296.18139648438,0.0120887383818626,0.852407932281494,3.93756246566772,-48.8146629333496,3.78706772607984e-06,0.0037915026769042,0.366455614566803,1,"Craugastor_omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
-106.059563873,23.9786470350001,0.00876948889344931,0.00112187839113176,1296.18139648438,0.0120887383818626,0.852407932281494,3.93756246566772,-48.8146629333496,3.78706772607984e-06,0.0037915026769042,0.366455614566803,1,"Craugastor_omoaensis","Smilisca_baudinii",1,"generalist","",NA,90,"",NA,0
-105.059563873,23.9786470350001,0.0571770705282688,0.010702034458518,2345.77905273438,0.0071065416559577,0.583188414573669,6.94110250473022,26.44260597229,0.0050112116150558,0.0120391836389899,0.00998438056558371,1,"Craugastor_omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
-100.059563873,23.9786470350001,0.0230567455291748,0.00357928592711687,1843.34509277344,0.013411951251328,0.235485434532166,3.91194939613342,26.3519611358643,3.78706772607984e-06,0.000278978841379285,0.0514282733201981,1,"Craugastor_omoaensis","Hypopachus_variolosus",1,"generalist","specialist",NA,53,"carnivore",NA,0
-100.059563873,23.9786470350001,0.0230567455291748,0.00357928592711687,1843.34509277344,0.013411951251328,0.235485434532166,3.91194939613342,26.3519611358643,3.78706772607984e-06,0.000278978841379285,0.0514282733201981,1,"Craugastor_omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
-100.059563873,23.9786470350001,0.0230567455291748,0.00357928592711687,1843.34509277344,0.013411951251328,0.235485434532166,3.91194939613342,26.3519611358643,3.78706772607984e-06,0.000278978841379285,0.0514282733201981,1,"Craugastor_omoaensis","Smilisca_baudinii",1,"generalist","",NA,90,"",NA,0
-99.0595638729999,23.9786470350001,0.109034389257431,0.00807200185954571,459.541931152344,0.0423890240490437,0.271487891674042,6.0944561958313,30.3877964019775,0.00334080774337053,3.96850882680155e-05,0.173681512475014,1,"Craugastor_omoaensis","Hypopachus_variolosus",1,"generalist","specialist",NA,53,"carnivore",NA,0
-99.0595638729999,23.9786470350001,0.109034389257431,0.00807200185954571,459.541931152344,0.0423890240490437,0.271487891674042,6.0944561958313,30.3877964019775,0.00334080774337053,3.96850882680155e-05,0.173681512475014,1,"Craugastor_omoaensis","Leptodactylus_fragilis",1,"generalist","",NA,43,"",NA,0
-99.0595638729999,23.9786470350001,0.109034389257431,0.00807200185954571,459.541931152344,0.0423890240490437,0.271487891674042,6.0944561958313,30.3877964019775,0.00334080774337053,3.96850882680155e-05,0.173681512475014,1,"Craugastor_omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
-99.0595638729999,23.9786470350001,0.109034389257431,0.00807200185954571,459.541931152344,0.0423890240490437,0.271487891674042,6.0944561958313,30.3877964019775,0.00334080774337053,3.96850882680155e-05,0.173681512475014,1,"Craugastor_omoaensis","Smilisca_baudinii",1,"generalist","",NA,90,"",NA,0
-98.0595638729999,23.9786470350001,0.0667766854166985,0.00183355307672173,119.229927062988,0.0524948611855507,0.207974463701248,4.16248178482056,-1556.74267578125,6.08807204116601e-05,0.000277716491837054,0.098361000418663,1,"Craugastor_omoaensis","Hypopachus_variolosus",1,"generalist","specialist",NA,53,"carnivore",NA,0
-98.0595638729999,23.9786470350001,0.0667766854166985,0.00183355307672173,119.229927062988,0.0524948611855507,0.207974463701248,4.16248178482056,-1556.74267578125,6.08807204116601e-05,0.000277716491837054,0.098361000418663,1,"Craugastor_omoaensis","Leptodactylus_fragilis",1,"generalist","",NA,43,"",NA,0
-98.0595638729999,23.9786470350001,0.0667766854166985,0.00183355307672173,119.229927062988,0.0524948611855507,0.207974463701248,4.16248178482056,-1556.74267578125,6.08807204116601e-05,0.000277716491837054,0.098361000418663,1,"Craugastor_omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
-98.0595638729999,23.9786470350001,0.0667766854166985,0.00183355307672173,119.229927062988,0.0524948611855507,0.207974463701248,4.16248178482056,-1556.74267578125,6.08807204116601e-05,0.000277716491837054,0.098361000418663,1,"Craugastor_omoaensis","Rhinophrynus_dorsalis",1,"specialist","specialist",90,89,"carnivore",NA,0
-98.0595638729999,23.9786470350001,0.0667766854166985,0.00183355307672173,119.229927062988,0.0524948611855507,0.207974463701248,4.16248178482056,-1556.74267578125,6.08807204116601e-05,0.000277716491837054,0.098361000418663,1,"Craugastor_omoaensis","Smilisca_baudinii",1,"generalist","",NA,90,"",NA,0
-107.059563873,22.9786470350001,0.00741557544097304,0.000231320533202961,8.85123538970947,0.00019722236902453,0.010613570921123,0.0860890001058578,-9843.6533203125,0,0.00426018703728914,0.00204350426793098,1,"Craugastor_omoaensis","Hypopachus_variolosus",1,"generalist","specialist",NA,53,"carnivore",NA,0
-107.059563873,22.9786470350001,0.00741557544097304,0.000231320533202961,8.85123538970947,0.00019722236902453,0.010613570921123,0.0860890001058578,-9843.6533203125,0,0.00426018703728914,0.00204350426793098,1,"Craugastor_omoaensis","Leptodactylus_melanonotus",1,"generalist","",NA,58,"",NA,0
-107.059563873,22.9786470350001,0.00741557544097304,0.000231320533202961,8.85123538970947,0.00019722236902453,0.010613570921123,0.0860890001058578,-9843.6533203125,0,0.00426018703728914,0.00204350426793098,1,"Craugastor_omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
-107.059563873,22.9786470350001,0.00741557544097304,0.000231320533202961,8.85123538970947,0.00019722236902453,0.010613570921123,0.0860890001058578,-9843.6533203125,0,0.00426018703728914,0.00204350426793098,1,"Craugastor_omoaensis","Smilisca_baudinii",1,"generalist","",NA,90,"",NA,0
-106.059563873,22.9786470350001,0.0663490444421768,0.00995757430791855,259.474822998047,0.015018024481833,0.389983832836151,4.28340864181519,-3719.40893554688,0.00167040387168527,0.198855698108673,0.229751527309418,1,"Craugastor_omoaensis","Hypopachus_variolosus",1,"generalist","specialist",NA,53,"carnivore",NA,0
-106.059563873,22.9786470350001,0.0663490444421768,0.00995757430791855,259.474822998047,0.015018024481833,0.389983832836151,4.28340864181519,-3719.40893554688,0.00167040387168527,0.198855698108673,0.229751527309418,1,"Craugastor_omoaensis","Leptodactylus_melanonotus",1,"generalist","",NA,58,"",NA,0
-106.059563873,22.9786470350001,0.0663490444421768,0.00995757430791855,259.474822998047,0.015018024481833,0.389983832836151,4.28340864181519,-3719.40893554688,0.00167040387168527,0.198855698108673,0.229751527309418,1,"Craugastor_omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
-106.059563873,22.9786470350001,0.0663490444421768,0.00995757430791855,259.474822998047,0.015018024481833,0.389983832836151,4.28340864181519,-3719.40893554688,0.00167040387168527,0.198855698108673,0.229751527309418,1,"Craugastor_omoaensis","Smilisca_baudinii",1,"generalist","",NA,90,"",NA,0
-106.059563873,22.9786470350001,0.0663490444421768,0.00995757430791855,259.474822998047,0.015018024481833,0.389983832836151,4.28340864181519,-3719.40893554688,0.00167040387168527,0.198855698108673,0.229751527309418,1,"Craugastor_omoaensis","Trachycephalus_vermiculatus",1,"generalist","specialist",56.9,105,"",NA,0
-105.059563873,22.9786470350001,0.0149220628663898,0.00122997257858515,1412.23303222656,0.00536045106127858,0.730531692504883,2.81811904907227,-35.8550338745117,0.000134347355924547,0.0272505078464746,0.104479670524597,1,"Craugastor_omoaensis","Hypopachus_variolosus",1,"generalist","specialist",NA,53,"carnivore",NA,0
-105.059563873,22.9786470350001,0.0149220628663898,0.00122997257858515,1412.23303222656,0.00536045106127858,0.730531692504883,2.81811904907227,-35.8550338745117,0.000134347355924547,0.0272505078464746,0.104479670524597,1,"Craugastor_omoaensis","Leptodactylus_melanonotus",1,"generalist","",NA,58,"",NA,0
-105.059563873,22.9786470350001,0.0149220628663898,0.00122997257858515,1412.23303222656,0.00536045106127858,0.730531692504883,2.81811904907227,-35.8550338745117,0.000134347355924547,0.0272505078464746,0.104479670524597,1,"Craugastor_omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
-105.059563873,22.9786470350001,0.0149220628663898,0.00122997257858515,1412.23303222656,0.00536045106127858,0.730531692504883,2.81811904907227,-35.8550338745117,0.000134347355924547,0.0272505078464746,0.104479670524597,1,"Craugastor_omoaensis","Smilisca_baudinii",1,"generalist","",NA,90,"",NA,0
-105.059563873,22.9786470350001,0.0149220628663898,0.00122997257858515,1412.23303222656,0.00536045106127858,0.730531692504883,2.81811904907227,-35.8550338745117,0.000134347355924547,0.0272505078464746,0.104479670524597,1,"Craugastor_omoaensis","Trachycephalus_vermiculatus",1,"generalist","specialist",56.9,105,"",NA,0
-104.059563873,22.9786470350001,0.0290673673152924,0.0022745612077415,2076.09008789062,0.000478007073979825,0.397893816232681,4.26658630371094,26.7281589508057,1.89353386303992e-06,0.0284653082489967,0.00182768399827182,1,"Craugastor_omoaensis","Leptodactylus_melanonotus",1,"generalist","",NA,58,"",NA,0
-104.059563873,22.9786470350001,0.0290673673152924,0.0022745612077415,2076.09008789062,0.000478007073979825,0.397893816232681,4.26658630371094,26.7281589508057,1.89353386303992e-06,0.0284653082489967,0.00182768399827182,1,"Craugastor_omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
-100.059563873,22.9786470350001,0.0267956834286451,0.00413531437516212,1480.02075195312,0.00667093181982636,0.111917704343796,4.70348930358887,27.9179382324219,0,0,0.0828888639807701,1,"Craugastor_omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
-100.059563873,22.9786470350001,0.0267956834286451,0.00413531437516212,1480.02075195312,0.00667093181982636,0.111917704343796,4.70348930358887,27.9179382324219,0,0,0.0828888639807701,1,"Craugastor_omoaensis","Smilisca_baudinii",1,"generalist","",NA,90,"",NA,0
-99.0595638729999,22.9786470350001,0.146193012595177,0.00593909760937095,494.613616943359,0.0283664856106043,0.376545071601868,5.57230043411255,30.6629867553711,6.92713292664848e-05,0.0484417118132114,0.314102709293365,1,"Craugastor_omoaensis","Hypopachus_variolosus",1,"generalist","specialist",NA,53,"carnivore",NA,0
-99.0595638729999,22.9786470350001,0.146193012595177,0.00593909760937095,494.613616943359,0.0283664856106043,0.376545071601868,5.57230043411255,30.6629867553711,6.92713292664848e-05,0.0484417118132114,0.314102709293365,1,"Craugastor_omoaensis","Leptodactylus_fragilis",1,"generalist","",NA,43,"",NA,0
-99.0595638729999,22.9786470350001,0.146193012595177,0.00593909760937095,494.613616943359,0.0283664856106043,0.376545071601868,5.57230043411255,30.6629867553711,6.92713292664848e-05,0.0484417118132114,0.314102709293365,1,"Craugastor_omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
-99.0595638729999,22.9786470350001,0.146193012595177,0.00593909760937095,494.613616943359,0.0283664856106043,0.376545071601868,5.57230043411255,30.6629867553711,6.92713292664848e-05,0.0484417118132114,0.314102709293365,1,"Craugastor_omoaensis","Smilisca_baudinii",1,"generalist","",NA,90,"",NA,0
-99.0595638729999,22.9786470350001,0.146193012595177,0.00593909760937095,494.613616943359,0.0283664856106043,0.376545071601868,5.57230043411255,30.6629867553711,6.92713292664848e-05,0.0484417118132114,0.314102709293365,1,"Craugastor_omoaensis","Trachycephalus_vermiculatus",1,"generalist","specialist",56.9,105,"",NA,0
-98.0595638729999,22.9786470350001,0.118550509214401,0.00332294963300228,213.945602416992,0.0341835543513298,0.245474144816399,4.43486833572388,-2231.81201171875,1.26235590869328e-06,0.000882770458701998,0.131280601024628,1,"Craugastor_omoaensis","Hypopachus_variolosus",1,"generalist","specialist",NA,53,"carnivore",NA,0
-98.0595638729999,22.9786470350001,0.118550509214401,0.00332294963300228,213.945602416992,0.0341835543513298,0.245474144816399,4.43486833572388,-2231.81201171875,1.26235590869328e-06,0.000882770458701998,0.131280601024628,1,"Craugastor_omoaensis","Leptodactylus_fragilis",1,"generalist","",NA,43,"",NA,0
-98.0595638729999,22.9786470350001,0.118550509214401,0.00332294963300228,213.945602416992,0.0341835543513298,0.245474144816399,4.43486833572388,-2231.81201171875,1.26235590869328e-06,0.000882770458701998,0.131280601024628,1,"Craugastor_omoaensis","Leptodactylus_melanonotus",1,"generalist","",NA,58,"",NA,0
-98.0595638729999,22.9786470350001,0.118550509214401,0.00332294963300228,213.945602416992,0.0341835543513298,0.245474144816399,4.43486833572388,-2231.81201171875,1.26235590869328e-06,0.000882770458701998,0.131280601024628,1,"Craugastor_omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
-98.0595638729999,22.9786470350001,0.118550509214401,0.00332294963300228,213.945602416992,0.0341835543513298,0.245474144816399,4.43486833572388,-2231.81201171875,1.26235590869328e-06,0.000882770458701998,0.131280601024628,1,"Craugastor_omoaensis","Rhinophrynus_dorsalis",1,"specialist","specialist",90,89,"carnivore",NA,0
-98.0595638729999,22.9786470350001,0.118550509214401,0.00332294963300228,213.945602416992,0.0341835543513298,0.245474144816399,4.43486833572388,-2231.81201171875,1.26235590869328e-06,0.000882770458701998,0.131280601024628,1,"Craugastor_omoaensis","Smilisca_baudinii",1,"generalist","",NA,90,"",NA,0
-98.0595638729999,22.9786470350001,0.118550509214401,0.00332294963300228,213.945602416992,0.0341835543513298,0.245474144816399,4.43486833572388,-2231.81201171875,1.26235590869328e-06,0.000882770458701998,0.131280601024628,1,"Craugastor_omoaensis","Trachycephalus_vermiculatus",1,"generalist","specialist",56.9,105,"",NA,0
-107.059563873,21.9786470350001,0.000100199475127738,0.000288326962618157,123.065742492676,0.00019889090617653,0.031322505325079,0.109289184212685,-9797.240234375,0,0,0.00668161548674107,1,"Craugastor_omoaensis","Hypopachus_variolosus",1,"generalist","specialist",NA,53,"carnivore",NA,0
-106.059563873,21.9786470350001,0.0122672915458679,0.000527213152963668,23.767972946167,0.0021214047446847,0.0179093442857265,0.636511206626892,-8979.9521484375,3.46356646332424e-05,0.0174848753958941,0.00639870902523398,1,"Craugastor_omoaensis","Hypopachus_variolosus",1,"generalist","specialist",NA,53,"carnivore",NA,0
-106.059563873,21.9786470350001,0.0122672915458679,0.000527213152963668,23.767972946167,0.0021214047446847,0.0179093442857265,0.636511206626892,-8979.9521484375,3.46356646332424e-05,0.0174848753958941,0.00639870902523398,1,"Craugastor_omoaensis","Leptodactylus_melanonotus",1,"generalist","",NA,58,"",NA,0
-106.059563873,21.9786470350001,0.0122672915458679,0.000527213152963668,23.767972946167,0.0021214047446847,0.0179093442857265,0.636511206626892,-8979.9521484375,3.46356646332424e-05,0.0174848753958941,0.00639870902523398,1,"Craugastor_omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
-106.059563873,21.9786470350001,0.0122672915458679,0.000527213152963668,23.767972946167,0.0021214047446847,0.0179093442857265,0.636511206626892,-8979.9521484375,3.46356646332424e-05,0.0174848753958941,0.00639870902523398,1,"Craugastor_omoaensis","Smilisca_baudinii",1,"generalist","",NA,90,"",NA,0
